utterance_id,Source,Target
0-WOZ20380,u-7,s-0
1-WOZ20380,s-0,u-21
2-WOZ20380,u-21,s-0
3-WOZ20380,s-0,u-20
4-WOZ20380,u-20,s-0
5-WOZ20380,s-0,u-7
6-WOZ20380,u-7,s-0
7-WOZ20380,s-0,u-7
8-WOZ20380,u-7,s-0
9-WOZ20380,s-0,u-8
10-WOZ20380,u-8,s-24
0-PMUL3758,u-7,s-0
1-PMUL3758,s-0,u-7
2-PMUL3758,u-7,s-0
3-PMUL3758,s-0,u-7
4-PMUL3758,u-7,s-0
5-PMUL3758,s-0,u-0
6-PMUL3758,u-0,s-0
7-PMUL3758,s-0,u-8
8-PMUL3758,u-8,s-17
0-SSNG0365,u-7,s-12
1-SSNG0365,s-12,u-7
2-SSNG0365,u-7,s-0
3-SSNG0365,s-0,u-7
4-SSNG0365,u-7,s-0
5-SSNG0365,s-0,u-23
6-SSNG0365,u-23,s-0
7-SSNG0365,s-0,u-7
8-SSNG0365,u-7,s-0
9-SSNG0365,s-0,u-0
10-SSNG0365,u-0,s-0
11-SSNG0365,s-0,u-7
12-SSNG0365,u-7,s-0
13-SSNG0365,s-0,u-7
14-SSNG0365,u-7,s-0
15-SSNG0365,s-0,u-8
16-SSNG0365,u-8,s-19
0-PMUL1645,u-7,s-0
1-PMUL1645,s-0,u-0
2-PMUL1645,u-0,s-0
3-PMUL1645,s-0,u-0
4-PMUL1645,u-0,s-0
0-PMUL4798,u-7,s-0
1-PMUL4798,s-0,u-7
2-PMUL4798,u-7,s-0
3-PMUL4798,s-0,u-0
4-PMUL4798,u-0,s-0
5-PMUL4798,s-0,u-7
6-PMUL4798,u-7,s-0
7-PMUL4798,s-0,u-18
8-PMUL4798,u-18,s-0
9-PMUL4798,s-0,u-7
10-PMUL4798,u-7,s-0
11-PMUL4798,s-0,u-0
12-PMUL4798,u-0,s-0
13-PMUL4798,s-0,u-8
14-PMUL4798,u-8,s-27
0-PMUL0667,u-7,s-0
1-PMUL0667,s-0,u-0
2-PMUL0667,u-0,s-0
3-PMUL0667,s-0,u-0
4-PMUL0667,u-0,s-0
5-PMUL0667,s-0,u-7
6-PMUL0667,u-7,s-0
7-PMUL0667,s-0,u-7
8-PMUL0667,u-7,s-0
9-PMUL0667,s-0,u-7
10-PMUL0667,u-7,s-0
11-PMUL0667,s-0,u-0
12-PMUL0667,u-0,s-0
13-PMUL0667,s-0,u-11
14-PMUL0667,u-11,s-15
15-PMUL0667,s-15,u-8
16-PMUL0667,u-8,s-19
0-WOZ20493,u-7,s-0
1-WOZ20493,s-0,u-14
2-WOZ20493,u-14,s-0
3-WOZ20493,s-0,u-7
4-WOZ20493,u-7,s-0
0-PMUL3414,u-7,s-0
1-PMUL3414,s-0,u-0
2-PMUL3414,u-0,s-0
3-PMUL3414,s-0,u-7
4-PMUL3414,u-7,s-0
5-PMUL3414,s-0,u-31
6-PMUL3414,u-31,s-0
7-PMUL3414,s-0,u-7
8-PMUL3414,u-7,s-0
9-PMUL3414,s-0,u-8
10-PMUL3414,u-8,s-24
0-MUL1483,u-7,s-0
1-MUL1483,s-0,u-14
2-MUL1483,u-14,s-0
3-MUL1483,s-0,u-0
4-MUL1483,u-0,s-0
5-MUL1483,s-0,u-6
6-MUL1483,u-6,s-0
7-MUL1483,s-0,u-7
8-MUL1483,u-7,s-2
9-MUL1483,s-2,u-7
10-MUL1483,u-7,s-0
11-MUL1483,s-0,u-0
12-MUL1483,u-0,s-1
13-MUL1483,s-1,u-3
14-MUL1483,u-3,s-0
15-MUL1483,s-0,u-29
16-MUL1483,u-29,s-6
17-MUL1483,s-6,u-7
18-MUL1483,u-7,s-0
19-MUL1483,s-0,u-8
20-MUL1483,u-8,s-21
0-MUL0130,u-7,s-0
1-MUL0130,s-0,u-7
2-MUL0130,u-7,s-0
3-MUL0130,s-0,u-7
4-MUL0130,u-7,s-0
5-MUL0130,s-0,u-7
6-MUL0130,u-7,s-0
7-MUL0130,s-0,u-7
8-MUL0130,u-7,s-0
9-MUL0130,s-0,u-7
10-MUL0130,u-7,s-0
11-MUL0130,s-0,u-7
12-MUL0130,u-7,s-0
13-MUL0130,s-0,u-7
14-MUL0130,u-7,s-0
15-MUL0130,s-0,u-7
16-MUL0130,u-7,s-0
17-MUL0130,s-0,u-8
18-MUL0130,u-8,s-15
0-SNG0286,u-7,s-0
1-SNG0286,s-0,u-7
2-SNG0286,u-7,s-0
3-SNG0286,s-0,u-2
4-SNG0286,u-2,s-0
5-SNG0286,s-0,u-0
6-SNG0286,u-0,s-0
7-SNG0286,s-0,u-8
8-SNG0286,u-8,s-23
0-PMUL1901,u-7,s-0
1-PMUL1901,s-0,u-6
2-PMUL1901,u-6,s-0
3-PMUL1901,s-0,u-7
4-PMUL1901,u-7,s-0
5-PMUL1901,s-0,u-0
6-PMUL1901,u-0,s-0
7-PMUL1901,s-0,u-3
8-PMUL1901,u-3,s-0
9-PMUL1901,s-0,u-7
10-PMUL1901,u-7,s-0
11-PMUL1901,s-0,u-7
12-PMUL1901,u-7,s-0
13-PMUL1901,s-0,u-8
14-PMUL1901,u-8,s-24
0-PMUL4270,u-7,s-0
1-PMUL4270,s-0,u-7
2-PMUL4270,u-7,s-0
3-PMUL4270,s-0,u-7
4-PMUL4270,u-7,s-0
5-PMUL4270,s-0,u-7
6-PMUL4270,u-7,s-0
7-PMUL4270,s-0,u-17
8-PMUL4270,u-17,s-0
9-PMUL4270,s-0,u-7
10-PMUL4270,u-7,s-0
11-PMUL4270,s-0,u-7
12-PMUL4270,u-7,s-0
13-PMUL4270,s-0,u-7
14-PMUL4270,u-7,s-2
15-PMUL4270,s-2,u-7
16-PMUL4270,u-7,s-0
17-PMUL4270,s-0,u-8
18-PMUL4270,u-8,s-22
19-PMUL4270,s-22,u-12
20-PMUL4270,u-12,s-18
0-PMUL0313,u-7,s-0
1-PMUL0313,s-0,u-7
2-PMUL0313,u-7,s-0
3-PMUL0313,s-0,u-24
4-PMUL0313,u-24,s-0
5-PMUL0313,s-0,u-0
6-PMUL0313,u-0,s-0
7-PMUL0313,s-0,u-0
8-PMUL0313,u-0,s-0
9-PMUL0313,s-0,u-17
10-PMUL0313,u-17,s-0
11-PMUL0313,s-0,u-8
12-PMUL0313,u-8,s-15
0-MUL1057,u-7,s-0
1-MUL1057,s-0,u-7
2-MUL1057,u-7,s-0
3-MUL1057,s-0,u-7
4-MUL1057,u-7,s-0
5-MUL1057,s-0,u-7
6-MUL1057,u-7,s-0
7-MUL1057,s-0,u-1
8-MUL1057,u-1,s-0
9-MUL1057,s-0,u-0
10-MUL1057,u-0,s-0
11-MUL1057,s-0,u-7
12-MUL1057,u-7,s-3
13-MUL1057,s-3,u-7
14-MUL1057,u-7,s-0
15-MUL1057,s-0,u-8
16-MUL1057,u-8,s-17
0-PMUL4174,u-7,s-0
1-PMUL4174,s-0,u-0
2-PMUL4174,u-0,s-0
3-PMUL4174,s-0,u-7
4-PMUL4174,u-7,s-0
5-PMUL4174,s-0,u-7
6-PMUL4174,u-7,s-0
7-PMUL4174,s-0,u-7
8-PMUL4174,u-7,s-0
9-PMUL4174,s-0,u-7
10-PMUL4174,u-7,s-3
11-PMUL4174,s-3,u-7
12-PMUL4174,u-7,s-0
13-PMUL4174,s-0,u-8
14-PMUL4174,u-8,s-24
0-SSNG0392,u-7,s-0
1-SSNG0392,s-0,u-7
2-SSNG0392,u-7,s-0
3-SSNG0392,s-0,u-0
4-SSNG0392,u-0,s-0
5-SSNG0392,s-0,u-24
6-SSNG0392,u-24,s-0
7-SSNG0392,s-0,u-12
8-SSNG0392,u-12,s-15
0-PMUL2586,u-30,s-12
1-PMUL2586,s-12,u-7
2-PMUL2586,u-7,s-0
3-PMUL2586,s-0,u-7
4-PMUL2586,u-7,s-0
5-PMUL2586,s-0,u-7
6-PMUL2586,u-7,s-0
7-PMUL2586,s-0,u-16
8-PMUL2586,u-16,s-0
9-PMUL2586,s-0,u-0
10-PMUL2586,u-0,s-0
11-PMUL2586,s-0,u-7
12-PMUL2586,u-7,s-0
13-PMUL2586,s-0,u-8
14-PMUL2586,u-8,s-14
0-MUL0710,u-7,s-12
1-MUL0710,s-12,u-7
2-MUL0710,u-7,s-0
3-MUL0710,s-0,u-0
4-MUL0710,u-0,s-0
5-MUL0710,s-0,u-7
6-MUL0710,u-7,s-2
7-MUL0710,s-2,u-7
8-MUL0710,u-7,s-0
9-MUL0710,s-0,u-29
10-MUL0710,u-29,s-0
11-MUL0710,s-0,u-8
12-MUL0710,u-8,s-24
0-PMUL0980,u-7,s-0
1-PMUL0980,s-0,u-20
2-PMUL0980,u-20,s-0
3-PMUL0980,s-0,u-1
4-PMUL0980,u-1,s-0
5-PMUL0980,s-0,u-0
6-PMUL0980,u-0,s-0
7-PMUL0980,s-0,u-7
8-PMUL0980,u-7,s-2
9-PMUL0980,s-2,u-7
10-PMUL0980,u-7,s-0
11-PMUL0980,s-0,u-7
12-PMUL0980,u-7,s-0
13-PMUL0980,s-0,u-7
14-PMUL0980,u-7,s-0
15-PMUL0980,s-0,u-8
16-PMUL0980,u-8,s-24
0-MUL1429,u-7,s-2
1-MUL1429,s-2,u-7
2-MUL1429,u-7,s-0
3-MUL1429,s-0,u-7
4-MUL1429,u-7,s-0
5-MUL1429,s-0,u-0
6-MUL1429,u-0,s-0
7-MUL1429,s-0,u-7
8-MUL1429,u-7,s-0
9-MUL1429,s-0,u-0
10-MUL1429,u-0,s-0
11-MUL1429,s-0,u-9
12-MUL1429,u-9,s-24
0-PMUL0220,u-7,s-0
1-PMUL0220,s-0,u-7
2-PMUL0220,u-7,s-0
3-PMUL0220,s-0,u-7
4-PMUL0220,u-7,s-0
5-PMUL0220,s-0,u-7
6-PMUL0220,u-7,s-0
7-PMUL0220,s-0,u-7
8-PMUL0220,u-7,s-0
9-PMUL0220,s-0,u-14
10-PMUL0220,u-14,s-0
11-PMUL0220,s-0,u-7
12-PMUL0220,u-7,s-13
13-PMUL0220,s-13,u-14
14-PMUL0220,u-14,s-0
15-PMUL0220,s-0,u-17
16-PMUL0220,u-17,s-0
17-PMUL0220,s-0,u-7
18-PMUL0220,u-7,s-0
19-PMUL0220,s-0,u-1
20-PMUL0220,u-1,s-24
0-SNG01666,u-7,s-2
1-SNG01666,s-2,u-7
2-SNG01666,u-7,s-0
3-SNG01666,s-0,u-8
4-SNG01666,u-8,s-24
0-MUL0375,u-7,s-0
1-MUL0375,s-0,u-0
2-MUL0375,u-0,s-0
3-MUL0375,s-0,u-19
4-MUL0375,u-19,s-0
5-MUL0375,s-0,u-7
6-MUL0375,u-7,s-0
7-MUL0375,s-0,u-7
8-MUL0375,u-7,s-0
9-MUL0375,s-0,u-0
10-MUL0375,u-0,s-0
11-MUL0375,s-0,u-8
12-MUL0375,u-8,s-24
0-PMUL0201,u-7,s-0
1-PMUL0201,s-0,u-7
2-PMUL0201,u-7,s-0
3-PMUL0201,s-0,u-0
4-PMUL0201,u-0,s-0
5-PMUL0201,s-0,u-7
6-PMUL0201,u-7,s-0
7-PMUL0201,s-0,u-7
8-PMUL0201,u-7,s-0
9-PMUL0201,s-0,u-0
10-PMUL0201,u-0,s-0
11-PMUL0201,s-0,u-8
12-PMUL0201,u-8,s-24
0-PMUL0956,u-7,s-0
1-PMUL0956,s-0,u-7
2-PMUL0956,u-7,s-0
3-PMUL0956,s-0,u-0
4-PMUL0956,u-0,s-0
5-PMUL0956,s-0,u-7
6-PMUL0956,u-7,s-0
7-PMUL0956,s-0,u-7
8-PMUL0956,u-7,s-0
9-PMUL0956,s-0,u-7
10-PMUL0956,u-7,s-0
11-PMUL0956,s-0,u-7
12-PMUL0956,u-7,s-0
13-PMUL0956,s-0,u-1
14-PMUL0956,u-1,s-21
0-MUL2036,u-7,s-0
1-MUL2036,s-0,u-7
2-MUL2036,u-7,s-0
3-MUL2036,s-0,u-0
4-MUL2036,u-0,s-0
5-MUL2036,s-0,u-5
6-MUL2036,u-5,s-0
7-MUL2036,s-0,u-7
8-MUL2036,u-7,s-2
9-MUL2036,s-2,u-7
10-MUL2036,u-7,s-0
11-MUL2036,s-0,u-7
12-MUL2036,u-7,s-0
13-MUL2036,s-0,u-0
14-MUL2036,u-0,s-0
15-MUL2036,s-0,u-8
16-MUL2036,u-8,s-15
17-MUL2036,s-15,u-8
18-MUL2036,u-8,s-24
19-MUL2036,s-24,u-8
20-MUL2036,u-8,s-16
0-SNG0224,u-26,s-0
1-SNG0224,s-0,u-7
2-SNG0224,u-7,s-0
3-SNG0224,s-0,u-12
4-SNG0224,u-12,s-16
0-SNG0809,u-7,s-0
1-SNG0809,s-0,u-7
2-SNG0809,u-7,s-11
3-SNG0809,s-11,u-7
4-SNG0809,u-7,s-12
5-SNG0809,s-12,u-0
6-SNG0809,u-0,s-0
7-SNG0809,s-0,u-8
8-SNG0809,u-8,s-24
0-PMUL1204,u-7,s-0
1-PMUL1204,s-0,u-7
2-PMUL1204,u-7,s-0
3-PMUL1204,s-0,u-8
4-PMUL1204,u-8,s-1
5-PMUL1204,s-1,u-1
6-PMUL1204,u-1,s-0
7-PMUL1204,s-0,u-30
8-PMUL1204,u-30,s-8
9-PMUL1204,s-8,u-7
10-PMUL1204,u-7,s-0
11-PMUL1204,s-0,u-7
12-PMUL1204,u-7,s-0
13-PMUL1204,s-0,u-8
14-PMUL1204,u-8,s-15
0-MUL1682,u-7,s-0
1-MUL1682,s-0,u-7
2-MUL1682,u-7,s-0
3-MUL1682,s-0,u-7
4-MUL1682,u-7,s-2
5-MUL1682,s-2,u-7
6-MUL1682,u-7,s-0
7-MUL1682,s-0,u-0
8-MUL1682,u-0,s-0
9-MUL1682,s-0,u-8
10-MUL1682,u-8,s-24
0-PMUL4254,u-7,s-0
1-PMUL4254,s-0,u-0
2-PMUL4254,u-0,s-0
3-PMUL4254,s-0,u-7
4-PMUL4254,u-7,s-0
5-PMUL4254,s-0,u-7
6-PMUL4254,u-7,s-0
7-PMUL4254,s-0,u-7
8-PMUL4254,u-7,s-0
9-PMUL4254,s-0,u-7
10-PMUL4254,u-7,s-0
11-PMUL4254,s-0,u-7
12-PMUL4254,u-7,s-13
13-PMUL4254,s-13,u-7
14-PMUL4254,u-7,s-0
15-PMUL4254,s-0,u-7
16-PMUL4254,u-7,s-0
17-PMUL4254,s-0,u-20
18-PMUL4254,u-20,s-0
19-PMUL4254,s-0,u-7
20-PMUL4254,u-7,s-0
21-PMUL4254,s-0,u-7
22-PMUL4254,u-7,s-10
23-PMUL4254,s-10,u-8
24-PMUL4254,u-8,s-15
25-PMUL4254,s-15,u-7
26-PMUL4254,u-7,s-0
27-PMUL4254,s-0,u-8
28-PMUL4254,u-8,s-19
29-PMUL4254,s-19,u-24
30-PMUL4254,u-24,s-21
0-SNG01970,u-28,s-0
1-SNG01970,s-0,u-7
2-SNG01970,u-7,s-0
0-MUL1748,u-31,s-0
1-MUL1748,s-0,u-17
2-MUL1748,u-17,s-0
3-MUL1748,s-0,u-7
4-MUL1748,u-7,s-0
5-MUL1748,s-0,u-7
6-MUL1748,u-7,s-0
7-MUL1748,s-0,u-7
8-MUL1748,u-7,s-1
9-MUL1748,s-1,u-29
10-MUL1748,u-29,s-0
11-MUL1748,s-0,u-24
12-MUL1748,u-24,s-0
13-MUL1748,s-0,u-8
14-MUL1748,u-8,s-23
0-WOZ20482,u-7,s-0
1-WOZ20482,s-0,u-7
2-WOZ20482,u-7,s-0
3-WOZ20482,s-0,u-8
4-WOZ20482,u-8,s-14
5-WOZ20482,s-14,u-8
6-WOZ20482,u-8,s-25
0-PMUL1348,u-7,s-0
1-PMUL1348,s-0,u-7
2-PMUL1348,u-7,s-0
3-PMUL1348,s-0,u-8
4-PMUL1348,u-8,s-21
0-PMUL2459,u-7,s-0
1-PMUL2459,s-0,u-7
2-PMUL2459,u-7,s-0
3-PMUL2459,s-0,u-0
4-PMUL2459,u-0,s-0
5-PMUL2459,s-0,u-31
6-PMUL2459,u-31,s-0
7-PMUL2459,s-0,u-7
8-PMUL2459,u-7,s-7
9-PMUL2459,s-7,u-7
10-PMUL2459,u-7,s-0
11-PMUL2459,s-0,u-8
12-PMUL2459,u-8,s-21
0-MUL0434,u-7,s-0
1-MUL0434,s-0,u-7
2-MUL0434,u-7,s-0
3-MUL0434,s-0,u-7
4-MUL0434,u-7,s-2
5-MUL0434,s-2,u-7
6-MUL0434,u-7,s-0
7-MUL0434,s-0,u-29
8-MUL0434,u-29,s-0
9-MUL0434,s-0,u-8
10-MUL0434,u-8,s-27
0-MUL1637,u-7,s-0
1-MUL1637,s-0,u-7
2-MUL1637,u-7,s-0
3-MUL1637,s-0,u-0
4-MUL1637,u-0,s-0
5-MUL1637,s-0,u-7
6-MUL1637,u-7,s-0
7-MUL1637,s-0,u-7
8-MUL1637,u-7,s-0
9-MUL1637,s-0,u-29
10-MUL1637,u-29,s-0
11-MUL1637,s-0,u-29
12-MUL1637,u-29,s-0
13-MUL1637,s-0,u-1
14-MUL1637,u-1,s-24
0-PMUL2456,u-7,s-0
1-PMUL2456,s-0,u-7
2-PMUL2456,u-7,s-0
3-PMUL2456,s-0,u-7
4-PMUL2456,u-7,s-0
5-PMUL2456,s-0,u-7
6-PMUL2456,u-7,s-0
7-PMUL2456,s-0,u-14
8-PMUL2456,u-14,s-0
9-PMUL2456,s-0,u-7
10-PMUL2456,u-7,s-0
11-PMUL2456,s-0,u-0
12-PMUL2456,u-0,s-0
13-PMUL2456,s-0,u-0
14-PMUL2456,u-0,s-0
15-PMUL2456,s-0,u-8
16-PMUL2456,u-8,s-24
0-SNG0112,u-27,s-0
1-SNG0112,s-0,u-8
2-SNG0112,u-8,s-15
0-WOZ20557,u-7,s-0
1-WOZ20557,s-0,u-7
2-WOZ20557,u-7,s-0
3-WOZ20557,s-0,u-7
4-WOZ20557,u-7,s-0
5-WOZ20557,s-0,u-8
6-WOZ20557,u-8,s-27
0-PMUL4241,u-7,s-2
1-PMUL4241,s-2,u-7
2-PMUL4241,u-7,s-0
3-PMUL4241,s-0,u-18
4-PMUL4241,u-18,s-0
5-PMUL4241,s-0,u-0
6-PMUL4241,u-0,s-0
7-PMUL4241,s-0,u-7
8-PMUL4241,u-7,s-0
9-PMUL4241,s-0,u-0
10-PMUL4241,u-0,s-15
11-PMUL4241,s-15,u-8
12-PMUL4241,u-8,s-24
0-SNG02050,u-25,s-0
1-SNG02050,s-0,u-7
2-SNG02050,u-7,s-0
3-SNG02050,s-0,u-8
4-SNG02050,u-8,s-27
0-PMUL0478,u-7,s-0
1-PMUL0478,s-0,u-7
2-PMUL0478,u-7,s-0
3-PMUL0478,s-0,u-7
4-PMUL0478,u-7,s-0
5-PMUL0478,s-0,u-7
6-PMUL0478,u-7,s-0
7-PMUL0478,s-0,u-0
8-PMUL0478,u-0,s-0
9-PMUL0478,s-0,u-0
10-PMUL0478,u-0,s-0
11-PMUL0478,s-0,u-8
12-PMUL0478,u-8,s-15
13-PMUL0478,s-15,u-8
14-PMUL0478,u-8,s-24
0-SNG1305,u-7,s-4
1-SNG1305,s-4,u-7
2-SNG1305,u-7,s-0
0-SNG0409,u-7,s-14
1-SNG0409,s-14,u-7
2-SNG0409,u-7,s-0
3-SNG0409,s-0,u-7
4-SNG0409,u-7,s-0
5-SNG0409,s-0,u-0
6-SNG0409,u-0,s-1
7-SNG0409,s-1,u-0
8-SNG0409,u-0,s-0
9-SNG0409,s-0,u-0
10-SNG0409,u-0,s-0
11-SNG0409,s-0,u-12
12-SNG0409,u-12,s-24
0-SNG02242,u-7,s-0
1-SNG02242,s-0,u-7
2-SNG02242,u-7,s-0
3-SNG02242,s-0,u-0
4-SNG02242,u-0,s-0
5-SNG02242,s-0,u-8
6-SNG02242,u-8,s-24
0-SNG0106,u-27,s-0
1-SNG0106,s-0,u-8
2-SNG0106,u-8,s-15
0-PMUL1541,u-7,s-0
1-PMUL1541,s-0,u-7
2-PMUL1541,u-7,s-0
3-PMUL1541,s-0,u-0
4-PMUL1541,u-0,s-0
5-PMUL1541,s-0,u-1
6-PMUL1541,u-1,s-0
7-PMUL1541,s-0,u-18
8-PMUL1541,u-18,s-0
9-PMUL1541,s-0,u-7
10-PMUL1541,u-7,s-0
11-PMUL1541,s-0,u-0
12-PMUL1541,u-0,s-0
13-PMUL1541,s-0,u-9
14-PMUL1541,u-9,s-27
0-SNG01833,u-26,s-0
1-SNG01833,s-0,u-8
2-SNG01833,u-8,s-26
3-SNG01833,s-26,u-25
4-SNG01833,u-25,s-0
5-SNG01833,s-0,u-12
6-SNG01833,u-12,s-17
0-PMUL1555,u-7,s-0
1-PMUL1555,s-0,u-7
2-PMUL1555,u-7,s-0
3-PMUL1555,s-0,u-0
4-PMUL1555,u-0,s-0
5-PMUL1555,s-0,u-7
6-PMUL1555,u-7,s-0
7-PMUL1555,s-0,u-7
8-PMUL1555,u-7,s-0
9-PMUL1555,s-0,u-0
10-PMUL1555,u-0,s-0
11-PMUL1555,s-0,u-8
12-PMUL1555,u-8,s-17
0-PMUL4147,u-7,s-0
1-PMUL4147,s-0,u-7
2-PMUL4147,u-7,s-0
3-PMUL4147,s-0,u-7
4-PMUL4147,u-7,s-0
5-PMUL4147,s-0,u-7
6-PMUL4147,u-7,s-0
7-PMUL4147,s-0,u-7
8-PMUL4147,u-7,s-0
9-PMUL4147,s-0,u-7
10-PMUL4147,u-7,s-0
11-PMUL4147,s-0,u-8
12-PMUL4147,u-8,s-17
0-SNG1214,u-30,s-8
1-SNG1214,s-8,u-7
2-SNG1214,u-7,s-0
3-SNG1214,s-0,u-9
4-SNG1214,u-9,s-24
0-PMUL1544,u-7,s-0
1-PMUL1544,s-0,u-7
2-PMUL1544,u-7,s-11
3-PMUL1544,s-11,u-7
4-PMUL1544,u-7,s-0
5-PMUL1544,s-0,u-7
6-PMUL1544,u-7,s-0
7-PMUL1544,s-0,u-7
8-PMUL1544,u-7,s-0
9-PMUL1544,s-0,u-0
10-PMUL1544,u-0,s-0
11-PMUL1544,s-0,u-7
12-PMUL1544,u-7,s-0
13-PMUL1544,s-0,u-7
14-PMUL1544,u-7,s-0
15-PMUL1544,s-0,u-29
16-PMUL1544,u-29,s-0
17-PMUL1544,s-0,u-0
18-PMUL1544,u-0,s-0
19-PMUL1544,s-0,u-8
20-PMUL1544,u-8,s-24
0-MUL1584,u-7,s-0
1-MUL1584,s-0,u-0
2-MUL1584,u-0,s-0
3-MUL1584,s-0,u-0
4-MUL1584,u-0,s-0
5-MUL1584,s-0,u-0
6-MUL1584,u-0,s-0
7-MUL1584,s-0,u-19
8-MUL1584,u-19,s-0
0-PMUL0497,u-7,s-11
1-PMUL0497,s-11,u-7
2-PMUL0497,u-7,s-0
3-PMUL0497,s-0,u-7
4-PMUL0497,u-7,s-0
5-PMUL0497,s-0,u-0
6-PMUL0497,u-0,s-0
7-PMUL0497,s-0,u-7
8-PMUL0497,u-7,s-0
9-PMUL0497,s-0,u-7
10-PMUL0497,u-7,s-0
11-PMUL0497,s-0,u-8
12-PMUL0497,u-8,s-18
0-SNG1179,u-7,s-0
1-SNG1179,s-0,u-0
2-SNG1179,u-0,s-0
3-SNG1179,s-0,u-0
4-SNG1179,u-0,s-0
5-SNG1179,s-0,u-9
6-SNG1179,u-9,s-27
0-PMUL1149,u-7,s-0
1-PMUL1149,s-0,u-7
2-PMUL1149,u-7,s-0
3-PMUL1149,s-0,u-7
4-PMUL1149,u-7,s-0
5-PMUL1149,s-0,u-7
6-PMUL1149,u-7,s-0
7-PMUL1149,s-0,u-7
8-PMUL1149,u-7,s-0
9-PMUL1149,s-0,u-7
10-PMUL1149,u-7,s-0
11-PMUL1149,s-0,u-3
12-PMUL1149,u-3,s-0
13-PMUL1149,s-0,u-8
14-PMUL1149,u-8,s-24
0-SNG1360,u-7,s-0
1-SNG1360,s-0,u-7
2-SNG1360,u-7,s-0
3-SNG1360,s-0,u-7
4-SNG1360,u-7,s-0
5-SNG1360,s-0,u-29
6-SNG1360,u-29,s-6
7-SNG1360,s-6,u-29
8-SNG1360,u-29,s-0
9-SNG1360,s-0,u-8
10-SNG1360,u-8,s-24
0-PMUL2772,u-7,s-0
1-PMUL2772,s-0,u-17
2-PMUL2772,u-17,s-0
3-PMUL2772,s-0,u-7
4-PMUL2772,u-7,s-0
5-PMUL2772,s-0,u-0
6-PMUL2772,u-0,s-0
7-PMUL2772,s-0,u-31
8-PMUL2772,u-31,s-0
9-PMUL2772,s-0,u-7
10-PMUL2772,u-7,s-0
11-PMUL2772,s-0,u-8
12-PMUL2772,u-8,s-24
0-PMUL3904,u-7,s-0
1-PMUL3904,s-0,u-7
2-PMUL3904,u-7,s-0
3-PMUL3904,s-0,u-0
4-PMUL3904,u-0,s-0
5-PMUL3904,s-0,u-7
6-PMUL3904,u-7,s-0
7-PMUL3904,s-0,u-7
8-PMUL3904,u-7,s-0
9-PMUL3904,s-0,u-7
10-PMUL3904,u-7,s-12
11-PMUL3904,s-12,u-23
12-PMUL3904,u-23,s-0
13-PMUL3904,s-0,u-0
14-PMUL3904,u-0,s-0
15-PMUL3904,s-0,u-8
16-PMUL3904,u-8,s-24
0-SNG01891,u-27,s-0
1-SNG01891,s-0,u-22
2-SNG01891,u-22,s-0
3-SNG01891,s-0,u-7
4-SNG01891,u-7,s-0
5-SNG01891,s-0,u-7
6-SNG01891,u-7,s-0
7-SNG01891,s-0,u-8
8-SNG01891,u-8,s-24
0-SNG01334,u-25,s-0
1-SNG01334,s-0,u-8
2-SNG01334,u-8,s-26
0-PMUL0530,u-7,s-13
1-PMUL0530,s-13,u-24
2-PMUL0530,u-24,s-0
3-PMUL0530,s-0,u-7
4-PMUL0530,u-7,s-0
5-PMUL0530,s-0,u-17
6-PMUL0530,u-17,s-0
7-PMUL0530,s-0,u-0
8-PMUL0530,u-0,s-0
9-PMUL0530,s-0,u-0
10-PMUL0530,u-0,s-0
11-PMUL0530,s-0,u-7
12-PMUL0530,u-7,s-0
13-PMUL0530,s-0,u-7
14-PMUL0530,u-7,s-0
15-PMUL0530,s-0,u-0
16-PMUL0530,u-0,s-0
17-PMUL0530,s-0,u-8
18-PMUL0530,u-8,s-16
0-WOZ20357,u-7,s-0
1-WOZ20357,s-0,u-8
2-WOZ20357,u-8,s-26
0-PMUL4786,u-7,s-0
1-PMUL4786,s-0,u-0
2-PMUL4786,u-0,s-0
3-PMUL4786,s-0,u-7
4-PMUL4786,u-7,s-0
5-PMUL4786,s-0,u-30
6-PMUL4786,u-30,s-8
7-PMUL4786,s-8,u-7
8-PMUL4786,u-7,s-0
9-PMUL4786,s-0,u-7
10-PMUL4786,u-7,s-7
11-PMUL4786,s-7,u-8
12-PMUL4786,u-8,s-24
0-SNG02147,u-7,s-2
1-SNG02147,s-2,u-7
2-SNG02147,u-7,s-0
0-MUL1269,u-7,s-0
1-MUL1269,s-0,u-7
2-MUL1269,u-7,s-0
3-MUL1269,s-0,u-7
4-MUL1269,u-7,s-0
5-MUL1269,s-0,u-7
6-MUL1269,u-7,s-0
7-MUL1269,s-0,u-7
8-MUL1269,u-7,s-5
9-MUL1269,s-5,u-7
10-MUL1269,u-7,s-0
11-MUL1269,s-0,u-8
12-MUL1269,u-8,s-24
13-MUL1269,s-24,u-13
14-MUL1269,u-13,s-24
15-MUL1269,s-24,u-8
16-MUL1269,u-8,s-17
0-PMUL1358,u-7,s-0
1-PMUL1358,s-0,u-7
2-PMUL1358,u-7,s-0
3-PMUL1358,s-0,u-7
4-PMUL1358,u-7,s-0
5-PMUL1358,s-0,u-18
6-PMUL1358,u-18,s-0
7-PMUL1358,s-0,u-29
8-PMUL1358,u-29,s-6
9-PMUL1358,s-6,u-8
10-PMUL1358,u-8,s-24
0-SNG02215,u-26,s-0
1-SNG02215,s-0,u-7
